Height,Weight,Head Round,Shoulder Width,Woman
184.0,80.0,57.0,5.395826674177297,0.0
182.0,84.0,58.0,4.24527287862522,0.0
184.0,75.0,55.0,4.656107514558518,0.0
194.0,90.0,57.0,4.813542173187061,0.0
177.0,62.0,54.0,5.397673450928974,0.0
174.0,83.0,56.0,5.226592052187553,0.0
177.0,65.0,58.0,5.0493842776859195,0.0
193.0,91.0,58.0,4.669157333880458,0.0
170.0,65.0,55.0,3.8769966009687233,0.0
172.0,71.0,56.0,4.7616434372288055,0.0
183.0,80.0,56.0,5.372349828566023,0.0
191.0,93.0,54.0,3.8310912953676786,0.0
179.0,64.0,58.0,4.032527983376385,0.0
193.0,78.0,54.0,5.216851273702503,0.0
180.0,70.0,56.0,3.8832403957634836,0.0
184.0,81.0,56.0,4.106283897903218,0.0
184.0,81.0,58.0,5.060514876339014,0.0
190.0,86.0,56.0,3.834562046885459,0.0
176.0,76.0,57.0,4.072878354378044,0.0
190.0,84.0,55.0,5.369398970983088,0.0
167.0,66.0,54.0,4.935016065493153,0.0
175.0,72.0,55.0,4.829058189719731,0.0
189.0,92.0,55.0,3.9813394840114,0.0
168.0,64.0,57.0,4.788406670527454,0.0
169.0,71.0,54.0,4.289491828392532,0.0
180.0,85.0,56.0,4.322562001955198,0.0
190.0,90.0,56.0,5.311756667019131,0.0
182.0,91.0,54.0,4.642933825106476,0.0
182.0,68.0,55.0,4.753222842359906,0.0
187.0,73.0,55.0,4.619561677057374,0.0
170.0,66.0,54.0,4.7003103768991075,0.0
168.0,64.0,55.0,4.3850640226829265,0.0
180.0,86.0,58.0,4.697723900240245,0.0
188.0,75.0,57.0,3.9047258750036664,0.0
190.0,75.0,57.0,5.297118283669493,0.0
178.0,72.0,56.0,4.9187573838265735,0.0
170.0,63.0,58.0,4.374586376209643,0.0
189.0,90.0,58.0,4.063863848545045,0.0
171.0,57.0,54.0,5.351567077020247,0.0
185.0,70.0,58.0,4.1505415858211565,0.0
170.0,69.0,54.0,4.225707644486854,0.0
172.0,73.0,54.0,4.842230579098015,0.0
179.0,65.0,57.0,4.110708432460625,0.0
168.0,55.0,54.0,4.30285051997245,0.0
193.0,101.0,58.0,4.493700593793042,0.0
183.0,84.0,56.0,4.300529730415901,0.0
171.0,77.0,55.0,4.9751506523110915,0.0
182.0,86.0,57.0,4.412376507281069,0.0
168.0,72.0,57.0,5.115844015078972,0.0
179.0,70.0,58.0,4.609825013170859,0.0
192.0,100.0,56.0,4.301587579341935,0.0
191.0,92.0,54.0,4.948983313163555,0.0
174.0,73.0,55.0,5.115632510426134,0.0
185.0,94.0,54.0,5.0566576761835975,0.0
187.0,87.0,57.0,5.134306531835708,0.0
179.0,73.0,58.0,5.3335625507604645,0.0
170.0,76.0,58.0,4.423019521411529,0.0
192.0,87.0,55.0,5.063288389944415,0.0
193.0,97.0,56.0,4.743414394119951,0.0
174.0,71.0,57.0,4.930438345279383,0.0
193.0,93.0,57.0,4.608786583603765,0.0
168.0,61.0,55.0,4.958078232840107,0.0
176.0,66.0,58.0,3.880282275174547,0.0
186.0,73.0,55.0,3.9253533093398585,0.0
176.0,84.0,57.0,4.147604328255748,0.0
178.0,72.0,56.0,5.241605081440658,0.0
189.0,85.0,55.0,4.952957055074851,0.0
193.0,96.0,55.0,4.986337604269545,0.0
192.0,78.0,58.0,5.339369406710298,0.0
174.0,63.0,54.0,4.544551219343177,0.0
173.0,64.0,56.0,5.371540565627914,0.0
171.0,69.0,58.0,5.00405095390739,0.0
194.0,101.0,55.0,4.744206379078842,0.0
170.0,69.0,54.0,4.097183095422288,0.0
174.0,78.0,58.0,4.58181421008595,0.0
184.0,72.0,56.0,4.219592122403643,0.0
186.0,76.0,55.0,4.945010748233933,0.0
190.0,94.0,56.0,5.027698071895384,0.0
174.0,81.0,55.0,4.099132742359855,0.0
167.0,76.0,54.0,4.264110051568744,0.0
178.0,77.0,57.0,4.933956141838944,0.0
174.0,65.0,54.0,3.8822717020772406,0.0
176.0,78.0,56.0,4.751148049066181,0.0
172.0,68.0,55.0,4.796006297438989,0.0
177.0,83.0,58.0,5.0312373556447225,0.0
182.0,83.0,58.0,3.994963395907115,0.0
169.0,68.0,54.0,4.954187151999578,0.0
175.0,76.0,56.0,4.671436692214306,0.0
189.0,78.0,56.0,4.092854325288993,0.0
189.0,87.0,57.0,4.48814100584895,0.0
167.0,76.0,57.0,3.8887004715590083,0.0
179.0,69.0,55.0,4.341156752782879,0.0
186.0,87.0,58.0,4.326858156508146,0.0
190.0,98.0,56.0,4.786070152385466,0.0
167.0,60.0,55.0,4.074826734713888,0.0
184.0,74.0,54.0,4.391005743266555,0.0
175.0,65.0,57.0,5.196355819215696,0.0
185.0,78.0,56.0,4.712725101052493,0.0
194.0,89.0,57.0,3.899225457873022,0.0
173.0,77.0,57.0,4.5537127870204275,0.0
190.0,80.0,58.0,4.352898676885498,0.0
191.0,95.0,55.0,4.489002027817909,0.0
185.0,90.0,54.0,4.274194304246361,0.0
187.0,93.0,56.0,4.028465845433611,0.0
182.0,82.0,55.0,4.227737674887313,0.0
172.0,78.0,58.0,4.139638545153371,0.0
168.0,71.0,58.0,4.540042473980227,0.0
187.0,93.0,57.0,4.629392273961022,0.0
188.0,96.0,57.0,3.833274391099719,0.0
190.0,84.0,58.0,4.8729990786813095,0.0
175.0,73.0,55.0,4.4545101784827095,0.0
184.0,93.0,56.0,4.939625149245218,0.0
177.0,82.0,57.0,4.459486346963772,0.0
177.0,67.0,56.0,5.231399929917351,0.0
192.0,85.0,56.0,4.853429321144263,0.0
172.0,78.0,56.0,5.37767408969668,0.0
173.0,69.0,58.0,3.9356191070819753,0.0
176.0,64.0,56.0,3.8921852026180788,0.0
190.0,79.0,56.0,4.724922634493355,0.0
168.0,76.0,56.0,4.995927650261203,0.0
186.0,83.0,54.0,4.362893257951597,0.0
185.0,76.0,54.0,4.404069708669963,0.0
174.0,68.0,57.0,4.913954743677709,0.0
185.0,84.0,54.0,4.997975020419723,0.0
172.0,73.0,58.0,5.356839063163886,0.0
175.0,68.0,55.0,3.8068111936293034,0.0
177.0,70.0,55.0,4.909576542830975,0.0
194.0,94.0,57.0,4.669149401520098,0.0
180.0,66.0,55.0,4.400955087025322,0.0
183.0,77.0,56.0,5.369397488958355,0.0
194.0,92.0,58.0,3.9033661275776317,0.0
176.0,79.0,55.0,5.111339293980844,0.0
192.0,90.0,55.0,3.82503156623774,0.0
174.0,74.0,57.0,4.50695042666825,0.0
180.0,85.0,58.0,4.155886628252497,0.0
179.0,76.0,54.0,4.94929217649797,0.0
173.0,75.0,57.0,3.8535973763428677,0.0
187.0,85.0,55.0,5.327545533951302,0.0
188.0,75.0,58.0,4.702248772552314,0.0
179.0,69.0,57.0,5.310441010216091,0.0
191.0,88.0,56.0,3.8814617761895533,0.0
168.0,54.0,56.0,4.4864183922297896,0.0
174.0,81.0,54.0,4.077385076077156,0.0
174.0,81.0,58.0,4.447106418938676,0.0
175.0,73.0,57.0,4.1866008995875585,0.0
182.0,69.0,58.0,4.4140219112539825,0.0
174.0,64.0,57.0,5.3584434917713395,0.0
183.0,68.0,58.0,4.544006601959792,0.0
178.0,66.0,54.0,3.8127862137405395,0.0
180.0,83.0,55.0,5.3053498945185344,0.0
189.0,82.0,56.0,4.232080205333447,0.0
185.0,82.0,56.0,5.101735914459013,0.0
191.0,93.0,57.0,5.246369533179985,0.0
168.0,72.0,58.0,4.867836134076466,0.0
188.0,89.0,55.0,4.581893738845888,0.0
186.0,95.0,57.0,4.129489571430289,0.0
172.0,81.0,58.0,3.9831256485213014,0.0
174.0,80.0,57.0,4.615739099498436,0.0
173.0,68.0,58.0,5.277386087437836,0.0
191.0,78.0,58.0,3.9394680247136664,0.0
189.0,83.0,54.0,4.943061641152913,0.0
178.0,68.0,54.0,4.360841306253815,0.0
176.0,73.0,56.0,4.0328386911821426,0.0
168.0,71.0,56.0,3.9100458137409095,0.0
183.0,74.0,56.0,4.564029102852814,0.0
173.0,81.0,54.0,4.666067194597998,0.0
181.0,66.0,56.0,5.150441281376078,0.0
172.0,63.0,58.0,4.162943103428655,0.0
171.0,70.0,54.0,3.9595277001647906,0.0
185.0,81.0,54.0,5.3527334443169154,0.0
186.0,88.0,54.0,4.050931102725751,0.0
168.0,60.0,58.0,4.05547866191612,0.0
176.0,78.0,57.0,5.2595486101831375,0.0
180.0,68.0,56.0,5.315973093955686,0.0
177.0,72.0,54.0,5.099676382130396,0.0
191.0,91.0,58.0,4.854327039041973,0.0
171.0,67.0,55.0,4.9005998136921445,0.0
194.0,99.0,57.0,4.956675587096958,0.0
189.0,74.0,57.0,4.489147037883349,0.0
188.0,92.0,57.0,4.381471560525256,0.0
185.0,88.0,54.0,4.607819312079728,0.0
178.0,80.0,57.0,4.795421584716409,0.0
171.0,80.0,57.0,4.176926893988968,0.0
174.0,75.0,56.0,4.277796733354425,0.0
181.0,67.0,54.0,4.962145732993583,0.0
182.0,86.0,54.0,5.381779172858316,0.0
185.0,78.0,54.0,4.809285539356884,0.0
188.0,82.0,55.0,4.183785926955905,0.0
187.0,94.0,58.0,4.049310679064589,0.0
193.0,88.0,56.0,3.815734581101932,0.0
190.0,81.0,54.0,4.577161290185573,0.0
193.0,79.0,54.0,4.9347243656040005,0.0
182.0,87.0,58.0,4.956180750871519,0.0
188.0,79.0,55.0,4.307722161270713,0.0
186.0,73.0,58.0,5.101995011879277,0.0
188.0,73.0,57.0,3.9558159310293757,0.0
188.0,73.0,55.0,4.664585311845331,0.0
191.0,98.0,54.0,4.92401377809198,0.0
180.0,77.0,54.0,4.677554046992425,0.0
188.0,74.0,58.0,5.179244023177517,0.0
167.0,59.0,55.0,3.915564162469303,0.0
192.0,83.0,57.0,4.049564424674505,0.0
186.0,76.0,58.0,4.843575432689391,0.0
179.0,69.0,55.0,5.264383274443416,0.0
174.0,71.0,55.0,4.602012280268961,0.0
188.0,84.0,57.0,4.84358523332493,0.0
175.0,69.0,55.0,4.640426652347296,0.0
190.0,90.0,56.0,4.519909516023812,0.0
169.0,76.0,55.0,5.294160243547528,0.0
188.0,84.0,54.0,4.459710754079773,0.0
169.0,55.0,54.0,5.21160397863545,0.0
180.0,89.0,57.0,4.071636121980964,0.0
185.0,87.0,57.0,4.298306895448358,0.0
173.0,58.0,58.0,3.9421988193751734,0.0
177.0,80.0,58.0,4.282949790103192,0.0
170.0,66.0,54.0,5.203193075708219,0.0
188.0,92.0,55.0,3.92105041917533,0.0
186.0,92.0,58.0,4.4261200324188295,0.0
170.0,70.0,55.0,3.9070057255994453,0.0
167.0,60.0,54.0,4.0373915865782095,0.0
167.0,67.0,58.0,4.593382042614859,0.0
177.0,66.0,58.0,5.177784779509776,0.0
184.0,76.0,56.0,4.305887922666635,0.0
181.0,75.0,54.0,3.892541448362759,0.0
185.0,78.0,57.0,5.244379663825474,0.0
184.0,78.0,58.0,4.818499021660255,0.0
192.0,95.0,55.0,5.312136891369116,0.0
177.0,62.0,56.0,4.393334861693408,0.0
171.0,77.0,55.0,4.03563003661476,0.0
169.0,62.0,56.0,4.788756204064052,0.0
172.0,61.0,54.0,4.469831617417243,0.0
174.0,70.0,56.0,5.36259194065783,0.0
194.0,79.0,54.0,4.2765906882614475,0.0
180.0,77.0,54.0,4.82630438158548,0.0
181.0,90.0,55.0,4.425613861371542,0.0
182.0,76.0,54.0,4.956330263349431,0.0
171.0,70.0,57.0,3.9187870190664427,0.0
171.0,70.0,58.0,4.905637259326285,0.0
175.0,69.0,54.0,4.593395567713627,0.0
191.0,96.0,56.0,4.341907305788284,0.0
184.0,69.0,55.0,4.947300279169037,0.0
175.0,76.0,58.0,5.255359410190284,0.0
191.0,89.0,56.0,4.912332873660566,0.0
190.0,79.0,55.0,4.842742168250506,0.0
191.0,91.0,58.0,4.415588558228978,0.0
168.0,57.0,56.0,5.243783320313999,0.0
182.0,86.0,56.0,4.016389249197996,0.0
174.0,75.0,58.0,4.550806463567841,0.0
183.0,69.0,57.0,3.8295782223375503,0.0
193.0,80.0,57.0,4.805629550553855,0.0
172.0,69.0,57.0,4.216556857186099,0.0
176.0,82.0,55.0,4.015055474723092,0.0
188.0,78.0,55.0,4.288501380937801,0.0
181.0,76.0,55.0,5.072424845025792,0.0
188.0,93.0,55.0,4.173019455744836,0.0
168.0,71.0,58.0,5.398507647148628,0.0
172.0,72.0,55.0,4.729297109486093,0.0
170.0,76.0,58.0,5.288760376599555,0.0
173.0,62.0,55.0,5.226007167036993,0.0
193.0,92.0,56.0,4.979505630178532,0.0
168.0,76.0,56.0,4.892860115874345,0.0
191.0,79.0,54.0,4.680482444407051,0.0
175.0,66.0,55.0,3.8357621340832653,0.0
183.0,70.0,57.0,3.8197898579073537,0.0
180.0,83.0,56.0,5.186605483693674,0.0
173.0,68.0,54.0,5.212125778673805,0.0
187.0,84.0,54.0,4.047945353663697,0.0
184.0,88.0,55.0,4.890809503960894,0.0
170.0,62.0,55.0,4.575950734183656,0.0
172.0,62.0,58.0,4.661256989197152,0.0
184.0,88.0,55.0,4.753406637708929,0.0
192.0,97.0,57.0,3.8486976323763256,0.0
171.0,60.0,56.0,4.262814309440067,0.0
194.0,83.0,54.0,4.9922681716761765,0.0
168.0,53.0,57.0,4.526629728082527,0.0
172.0,76.0,58.0,4.0800669389907895,0.0
180.0,88.0,58.0,4.4054797631387865,0.0
171.0,78.0,57.0,3.9294534180499103,0.0
175.0,68.0,57.0,3.8776944597528846,0.0
192.0,90.0,55.0,4.943680340655988,0.0
183.0,68.0,55.0,4.955207994422402,0.0
186.0,90.0,57.0,4.517339916631233,0.0
167.0,55.0,57.0,5.007825079682643,0.0
168.0,56.0,54.0,4.116872973542065,0.0
174.0,75.0,54.0,3.9580990600389514,0.0
178.0,69.0,55.0,4.639345957367597,0.0
193.0,93.0,56.0,3.992018643913852,0.0
185.0,70.0,58.0,5.214382916279434,0.0
184.0,78.0,54.0,5.276302530808074,0.0
169.0,64.0,55.0,4.1317542190312375,0.0
169.0,55.0,58.0,4.797464436576953,0.0
192.0,80.0,58.0,4.2900308326678624,0.0
183.0,87.0,57.0,4.429000772006857,0.0
186.0,75.0,57.0,4.741297972279481,0.0
189.0,90.0,54.0,4.728363687216956,0.0
189.0,87.0,56.0,3.82078937743404,0.0
171.0,66.0,55.0,4.144910741996066,0.0
188.0,80.0,56.0,4.620018022646863,0.0
184.0,90.0,54.0,5.3597988127934215,0.0
176.0,80.0,56.0,5.092234001194576,0.0
170.0,78.0,54.0,4.99734348683206,0.0
184.0,73.0,57.0,5.0535207482899605,0.0
176.0,67.0,57.0,3.9360038519384704,0.0
174.0,66.0,57.0,4.757355482987236,0.0
181.0,83.0,57.0,4.812453204233753,0.0
167.0,53.0,54.0,5.182224789879814,0.0
171.0,74.0,54.0,4.536461530045335,0.0
189.0,95.0,57.0,4.299005661079301,0.0
185.0,94.0,58.0,4.699346572621106,0.0
178.0,80.0,55.0,5.074384238381063,0.0
173.0,64.0,57.0,4.782073778641375,0.0
193.0,91.0,55.0,4.540786458591559,0.0
179.0,82.0,58.0,4.952572392680351,0.0
181.0,76.0,56.0,4.746613624593714,0.0
169.0,54.0,56.0,4.423805852319838,0.0
170.0,73.0,57.0,4.32839600655715,0.0
175.0,69.0,56.0,3.9878366570131587,0.0
184.0,80.0,58.0,5.3700300859755075,0.0
183.0,75.0,55.0,5.201861511493481,0.0
173.0,69.0,55.0,5.230369223484576,0.0
189.0,89.0,56.0,5.320490339467672,0.0
193.0,92.0,58.0,3.9028910937410415,0.0
173.0,67.0,55.0,5.022965824802041,0.0
173.0,77.0,55.0,5.398048256697766,0.0
175.0,60.0,55.0,3.833496230912358,0.0
179.0,64.0,58.0,4.372276197946152,0.0
193.0,102.0,57.0,5.251603359625824,0.0
187.0,91.0,54.0,4.577530380267654,0.0
170.0,72.0,55.0,4.106253477185626,0.0
189.0,91.0,54.0,4.052948585411582,0.0
173.0,75.0,54.0,5.14178872807527,0.0
188.0,87.0,56.0,3.8040360984424533,0.0
191.0,100.0,58.0,4.675369161770934,0.0
173.0,62.0,57.0,4.746248896748256,0.0
187.0,90.0,54.0,5.317148747879278,0.0
189.0,88.0,55.0,3.85409436930824,0.0
178.0,77.0,58.0,5.259231409723185,0.0
172.0,78.0,57.0,5.200168222095142,0.0
183.0,83.0,54.0,3.8873381846778643,0.0
192.0,100.0,55.0,4.033432515761616,0.0
178.0,84.0,56.0,4.324854867149217,0.0
180.0,76.0,54.0,4.894612160275781,0.0
171.0,79.0,58.0,4.743311951054436,0.0
175.0,61.0,55.0,4.18959792140744,0.0
192.0,82.0,58.0,4.114180485233718,0.0
175.0,64.0,56.0,5.259244293440902,0.0
185.0,85.0,54.0,3.9249434568235397,0.0
190.0,96.0,55.0,3.814993651336295,0.0
176.0,81.0,56.0,3.9859935038100343,0.0
180.0,84.0,57.0,4.99670942427271,0.0
174.0,80.0,54.0,4.209627890460428,0.0
181.0,84.0,58.0,4.373406745415292,0.0
193.0,84.0,56.0,3.8321624552313454,0.0
167.0,64.0,54.0,3.872719757092446,0.0
175.0,70.0,58.0,5.331782934217044,0.0
180.0,82.0,57.0,4.591040110711002,0.0
189.0,92.0,55.0,4.5036181222458795,0.0
187.0,87.0,56.0,4.6890435168567395,0.0
186.0,85.0,57.0,3.9979321920792055,0.0
186.0,95.0,58.0,4.843941570571233,0.0
169.0,71.0,58.0,4.034467849543172,0.0
175.0,69.0,54.0,4.542937759876407,0.0
180.0,74.0,58.0,5.114074419084215,0.0
183.0,76.0,54.0,3.9824716777742637,0.0
187.0,94.0,57.0,5.342026691764122,0.0
173.0,82.0,57.0,4.817054034422273,0.0
193.0,79.0,55.0,4.84250269739119,0.0
186.0,80.0,55.0,4.89131862917932,0.0
184.0,83.0,55.0,4.270280019092206,0.0
192.0,95.0,58.0,4.037586062776517,0.0
188.0,77.0,54.0,4.447566789187831,0.0
175.0,69.0,56.0,4.933986605144557,0.0
171.0,61.0,57.0,4.317885248333948,0.0
188.0,81.0,58.0,5.040569238063084,0.0
173.0,77.0,58.0,4.217538892246696,0.0
173.0,69.0,56.0,4.190304720648988,0.0
186.0,71.0,54.0,5.0844361321480545,0.0
181.0,70.0,57.0,4.097064316195068,0.0
177.0,71.0,54.0,4.878442835483208,0.0
186.0,90.0,58.0,3.853024345103742,0.0
180.0,78.0,54.0,3.83478937646687,0.0
179.0,85.0,56.0,4.444609180509961,0.0
174.0,76.0,57.0,4.058822714465063,0.0
193.0,92.0,54.0,3.9393845705453874,0.0
171.0,75.0,58.0,4.106912538777298,0.0
176.0,76.0,54.0,4.8771207738560385,0.0
167.0,72.0,57.0,5.063839040088579,0.0
180.0,85.0,56.0,4.080603922516231,0.0
170.0,67.0,54.0,4.504233772833105,0.0
177.0,79.0,54.0,5.219441607450762,0.0
177.0,74.0,55.0,5.290656674010331,0.0
179.0,76.0,58.0,3.94907507660302,0.0
172.0,57.0,58.0,3.956550760627565,0.0
173.0,68.0,58.0,5.060455825565971,0.0
184.0,91.0,54.0,5.257399721804098,0.0
172.0,62.0,58.0,4.137129872228451,0.0
167.0,69.0,58.0,4.527292744915735,0.0
189.0,83.0,56.0,4.616289583972502,0.0
189.0,78.0,55.0,4.335663047424214,0.0
184.0,84.0,56.0,4.11938329059196,0.0
186.0,84.0,55.0,4.732196588880639,0.0
178.0,66.0,54.0,5.19087167890884,0.0
182.0,77.0,56.0,4.954835874175202,0.0
190.0,82.0,58.0,4.36476178191175,0.0
168.0,56.0,55.0,5.23785871022712,0.0
193.0,96.0,56.0,3.835831147725685,0.0
194.0,102.0,55.0,4.841775864655053,0.0
177.0,77.0,54.0,5.243062066081546,0.0
183.0,85.0,55.0,4.817272738384991,0.0
189.0,93.0,57.0,4.8093272091805925,0.0
183.0,68.0,56.0,4.805352269609722,0.0
174.0,79.0,57.0,5.259145992000376,0.0
179.0,79.0,54.0,4.3848716819966365,0.0
179.0,75.0,58.0,4.049765691499122,0.0
191.0,88.0,57.0,4.89100439667207,0.0
177.0,79.0,58.0,5.374584923884143,0.0
185.0,75.0,55.0,4.689345928075628,0.0
192.0,83.0,56.0,5.081484880578465,0.0
178.0,75.0,54.0,4.063186590251031,0.0
170.0,58.0,58.0,4.365118303906999,0.0
188.0,95.0,54.0,4.271028806748419,0.0
187.0,86.0,56.0,4.392376239432378,0.0
185.0,94.0,57.0,4.380980091943587,0.0
183.0,79.0,57.0,4.629261983275419,0.0
180.0,85.0,58.0,4.602103055470255,0.0
169.0,55.0,56.0,5.266619019579933,0.0
169.0,70.0,58.0,4.483451952519804,0.0
180.0,81.0,56.0,4.449648412579404,0.0
184.0,76.0,58.0,5.379688158347394,0.0
186.0,81.0,55.0,5.138558701872997,0.0
189.0,76.0,57.0,4.470833319516304,0.0
181.0,88.0,55.0,3.9628771344951965,0.0
184.0,77.0,54.0,4.634160284749472,0.0
176.0,73.0,57.0,4.579444771434933,0.0
181.0,77.0,55.0,5.176573001483593,0.0
186.0,93.0,54.0,4.949361820127778,0.0
174.0,61.0,55.0,5.227795454869147,0.0
182.0,89.0,54.0,4.001675955908601,0.0
174.0,73.0,58.0,4.7679564373546865,0.0
194.0,87.0,57.0,3.983710929924235,0.0
179.0,72.0,56.0,5.105553808888074,0.0
168.0,74.0,54.0,4.700786959296409,0.0
188.0,79.0,55.0,3.9989193089812747,0.0
174.0,72.0,55.0,4.632243457379136,0.0
194.0,85.0,55.0,5.092183702367798,0.0
193.0,92.0,54.0,4.750392928685101,0.0
181.0,68.0,54.0,4.390094475896151,0.0
181.0,78.0,55.0,4.309984681079488,0.0
170.0,72.0,58.0,4.226268429923092,0.0
187.0,89.0,56.0,5.243272906756632,0.0
186.0,84.0,55.0,5.177295763269925,0.0
194.0,93.0,56.0,4.634229603103171,0.0
187.0,73.0,54.0,5.143078482800242,0.0
191.0,80.0,57.0,5.354734013585019,0.0
174.0,82.0,56.0,4.980296070277157,0.0
192.0,99.0,57.0,4.087612530696796,0.0
192.0,89.0,56.0,4.808884409252266,0.0
170.0,62.0,58.0,4.269886439715612,0.0
190.0,77.0,54.0,5.094497117167433,0.0
194.0,87.0,54.0,4.992612069060488,0.0
188.0,75.0,58.0,4.205620454504629,0.0
172.0,67.0,57.0,4.960902797878131,0.0
176.0,77.0,55.0,4.092100316058984,0.0
191.0,100.0,57.0,4.247343352284925,0.0
184.0,80.0,56.0,5.132524640477358,0.0
186.0,78.0,58.0,5.172407510945277,0.0
185.0,85.0,57.0,4.731229198150861,0.0
186.0,89.0,55.0,4.141561375638149,0.0
173.0,63.0,57.0,4.9720619816219145,0.0
175.0,69.0,57.0,4.016926836511105,0.0
179.0,74.0,55.0,4.539355103467094,0.0
168.0,55.0,54.0,5.217195731183675,0.0
179.0,76.0,54.0,4.947223805615734,0.0
180.0,69.0,55.0,3.8662062093993863,0.0
182.0,91.0,54.0,5.334735239480776,0.0
168.0,73.0,55.0,4.360060284085254,0.0
193.0,102.0,54.0,5.148337144773012,0.0
179.0,88.0,56.0,5.199294120770146,0.0
191.0,76.0,56.0,3.829992098676178,0.0
193.0,93.0,57.0,4.776629278837119,0.0
176.0,80.0,54.0,4.1165512971033005,0.0
168.0,58.0,57.0,5.005961575777262,0.0
170.0,71.0,58.0,4.44073633224581,0.0
184.0,87.0,54.0,4.265094093679328,0.0
169.0,54.0,55.0,4.128236037405397,0.0
171.0,59.0,58.0,4.111939960253302,0.0
194.0,82.0,57.0,5.133103839966681,0.0
177.0,79.0,57.0,4.6345373886443255,0.0
182.0,75.0,57.0,3.963331712272463,0.0
192.0,100.0,58.0,3.8306931410598377,0.0
190.0,88.0,55.0,4.977890933224687,0.0
177.0,67.0,55.0,4.57435785811095,0.0
175.0,82.0,58.0,4.350237473977517,0.0
179.0,71.0,54.0,4.003887607632891,0.0
192.0,95.0,54.0,4.720391752621538,0.0
182.0,72.0,58.0,4.059867145371264,0.0
185.0,92.0,57.0,4.459127820879028,0.0
194.0,88.0,57.0,4.31894335017363,0.0
186.0,80.0,55.0,4.871723717359639,0.0
171.0,69.0,56.0,4.186709703329695,0.0
184.0,79.0,54.0,4.155205706064908,0.0
183.0,89.0,55.0,4.008388949758518,0.0
193.0,84.0,55.0,3.8624615031888374,0.0
188.0,83.0,56.0,4.3892215115728925,0.0
188.0,81.0,56.0,5.290233216105446,0.0
177.0,80.0,58.0,4.094469859955643,0.0
182.0,89.0,57.0,4.3045444898246545,0.0
176.0,76.0,54.0,3.8954298524287014,0.0
187.0,79.0,57.0,3.853635040071243,0.0
177.0,63.0,55.0,4.066369499686451,0.0
189.0,90.0,54.0,4.581203790455376,0.0
168.0,58.0,54.0,4.101486514363028,0.0
191.0,78.0,55.0,4.36680396299266,0.0
188.0,91.0,55.0,4.260151370833304,0.0
184.0,70.0,54.0,4.175150470488016,0.0
168.0,71.0,54.0,3.8526250803597826,0.0
179.0,76.0,58.0,4.900863302013328,0.0
189.0,74.0,54.0,4.98535786651504,0.0
170.0,70.0,58.0,5.018726890700058,0.0
194.0,100.0,55.0,4.472025749383349,0.0
174.0,70.0,55.0,5.23267034462784,0.0
177.0,74.0,54.0,4.289698598011255,0.0
191.0,97.0,57.0,4.3648249904689616,0.0
182.0,87.0,57.0,4.05526760395864,0.0
180.0,87.0,57.0,4.321281269767302,0.0
178.0,84.0,54.0,4.944724374331691,0.0
189.0,85.0,57.0,4.485744703358203,0.0
180.0,71.0,56.0,4.389443083626469,0.0
178.0,64.0,58.0,4.079080274939338,0.0
173.0,60.0,58.0,4.828160290068048,0.0
173.0,58.0,55.0,4.900264981576275,0.0
167.0,64.0,57.0,4.219208807964681,0.0
181.0,80.0,54.0,4.374345435058487,0.0
189.0,92.0,56.0,5.275133504608036,0.0
183.0,79.0,58.0,5.031642549710783,0.0
187.0,91.0,54.0,4.312863336819742,0.0
189.0,86.0,55.0,4.788593266907181,0.0
169.0,69.0,58.0,4.854002793995047,0.0
194.0,82.0,54.0,4.876709453524073,0.0
188.0,74.0,57.0,5.395194693739381,0.0
185.0,90.0,57.0,5.022692203364514,0.0
189.0,74.0,56.0,4.1287685417576165,0.0
188.0,97.0,55.0,4.32547600708919,0.0
191.0,93.0,57.0,5.291544056232116,0.0
169.0,58.0,56.0,5.385337160074775,0.0
184.0,88.0,54.0,4.422012076073005,0.0
179.0,68.0,57.0,4.142022261292507,0.0
167.0,69.0,56.0,4.779258409773427,0.0
180.0,76.0,54.0,4.812462998032142,0.0
178.0,84.0,57.0,3.8759830990018953,0.0
189.0,98.0,56.0,4.24049450762083,0.0
181.0,80.0,54.0,4.15593434561255,0.0
194.0,99.0,55.0,3.972639809556231,0.0
187.0,86.0,57.0,4.086122806124923,0.0
181.0,86.0,55.0,4.510787997957593,0.0
186.0,72.0,58.0,4.915424119425257,0.0
188.0,86.0,57.0,4.750511467298217,0.0
167.0,65.0,56.0,4.734241645511809,0.0
167.0,73.0,57.0,4.255432119176228,0.0
182.0,84.0,55.0,4.999801582252985,0.0
173.0,67.0,58.0,4.260078198977244,0.0
169.0,67.0,58.0,4.30091595768874,0.0
180.0,68.0,57.0,5.375477426896602,0.0
192.0,90.0,58.0,4.051784827775737,0.0
176.0,64.0,56.0,5.084765946626228,0.0
179.0,66.0,56.0,5.255294317319244,0.0
190.0,78.0,58.0,4.797561281875729,0.0
172.0,58.0,56.0,5.076718966092555,0.0
188.0,93.0,55.0,4.686870462740792,0.0
191.0,89.0,57.0,5.215918607246542,0.0
175.0,69.0,57.0,4.674476473335112,0.0
178.0,67.0,57.0,4.785017587701262,0.0
188.0,90.0,58.0,4.390659466813295,0.0
176.0,69.0,55.0,5.195636455877814,0.0
167.0,55.0,58.0,5.318996923150783,0.0
167.0,67.0,57.0,4.94110484639214,0.0
192.0,83.0,58.0,4.419165333178423,0.0
176.0,62.0,56.0,4.957982084452487,0.0
